(-313739.3614637065, (11, 11, 11), (5, 5, 4, 6, 2, 8))
(-308898.0160702566, (11, 11, 11), (2, 8, 5, 5, 5, 5))
(-308898.0160702566, (11, 11, 11), (5, 5, 2, 8, 5, 5))
(-308898.0160702566, (11, 11, 11), (5, 5, 5, 5, 2, 8))
(-303804.11148812383, (10, 11, 11), (0, 9, 2, 8, 4, 6))
(-303804.11148812383, (10, 11, 11), (0, 9, 4, 6, 2, 8))
(-303804.11148812383, (11, 10, 11), (2, 8, 0, 9, 4, 6))
(-303804.11148812383, (11, 11, 10), (2, 8, 4, 6, 0, 9))
(-303804.11148812383, (11, 11, 10), (4, 6, 2, 8, 0, 9))
(-303804.1114881238, (11, 10, 11), (4, 6, 0, 9, 2, 8))
(-302758.44874626014, (11, 11, 11), (3, 7, 3, 7, 4, 6))
(-302758.44874626014, (11, 11, 11), (3, 7, 4, 6, 3, 7))
(-302758.44874626014, (11, 11, 11), (4, 6, 3, 7, 3, 7))
(-299105.4547831519, (10, 11, 11), (0, 9, 2, 8, 5, 5))
(-299105.4547831519, (10, 11, 11), (0, 9, 5, 5, 2, 8))
(-299105.4547831519, (11, 10, 11), (2, 8, 0, 9, 5, 5))
(-299105.4547831519, (11, 10, 11), (5, 5, 0, 9, 2, 8))
(-299105.4547831519, (11, 11, 10), (2, 8, 5, 5, 0, 9))
(-299105.4547831519, (11, 11, 10), (5, 5, 2, 8, 0, 9))
(-298053.9657193829, (11, 11, 11), (3, 7, 3, 7, 5, 5))
(-298053.9657193829, (11, 11, 11), (3, 7, 5, 5, 3, 7))
(-298053.9657193829, (11, 11, 11), (5, 5, 3, 7, 3, 7))
(-293402.7704037111, (10, 11, 11), (3, 6, 1, 9, 1, 9))
(-293402.7704037111, (11, 10, 11), (1, 9, 3, 6, 1, 9))
(-293402.7704037111, (11, 11, 10), (1, 9, 1, 9, 3, 6))
(-291136.2994042134, (10, 11, 11), (1, 8, 1, 9, 3, 7))
(-291136.2994042134, (10, 11, 11), (1, 8, 3, 7, 1, 9))
(-291136.2994042134, (11, 10, 11), (1, 9, 1, 8, 3, 7))
(-291136.2994042133, (11, 10, 11), (3, 7, 1, 8, 1, 9))
(-291136.2994042133, (11, 11, 10), (1, 9, 3, 7, 1, 8))
(-291136.2994042133, (11, 11, 10), (3, 7, 1, 9, 1, 8))
(-289787.3504574429, (10, 11, 10), (0, 9, 2, 8, 0, 9))
(-289787.3504574429, (11, 10, 10), (2, 8, 0, 9, 0, 9))
(-289787.35045744287, (10, 10, 11), (0, 9, 0, 9, 2, 8))
(-288641.91539030836, (10, 11, 11), (0, 9, 3, 7, 3, 7))
(-288641.91539030836, (11, 10, 11), (3, 7, 0, 9, 3, 7))
(-288641.91539030825, (11, 11, 10), (3, 7, 3, 7, 0, 9))
(-287531.97403257433, (11, 11, 11), (3, 7, 4, 6, 4, 6))
(-287531.97403257433, (11, 11, 11), (4, 6, 3, 7, 4, 6))
(-287531.97403257433, (11, 11, 11), (4, 6, 4, 6, 3, 7))
(-283118.20196036214, (11, 11, 11), (3, 7, 4, 6, 5, 5))
(-283118.20196036214, (11, 11, 11), (3, 7, 5, 5, 4, 6))
(-283118.20196036214, (11, 11, 11), (4, 6, 3, 7, 5, 5))
(-283118.20196036214, (11, 11, 11), (4, 6, 5, 5, 3, 7))
(-283118.20196036214, (11, 11, 11), (5, 5, 3, 7, 4, 6))
(-283118.20196036214, (11, 11, 11), (5, 5, 4, 6, 3, 7))
(-281011.5248494251, (10, 11, 11), (4, 5, 1, 9, 1, 9))
(-281011.5248494251, (11, 10, 11), (1, 9, 4, 5, 1, 9))
(-281011.5248494251, (11, 11, 10), (1, 9, 1, 9, 4, 5))
(-278740.82705208973, (11, 11, 11), (3, 7, 5, 5, 5, 5))
(-278740.82705208973, (11, 11, 11), (5, 5, 3, 7, 5, 5))
(-278740.82705208973, (11, 11, 11), (5, 5, 5, 5, 3, 7))
(-276447.68631981587, (10, 11, 11), (1, 8, 1, 9, 4, 6))
(-276447.68631981587, (10, 11, 11), (1, 8, 4, 6, 1, 9))
(-276447.68631981587, (11, 10, 11), (1, 9, 1, 8, 4, 6))
(-276447.68631981587, (11, 11, 10), (1, 9, 4, 6, 1, 8))
(-276447.6863198158, (11, 10, 11), (4, 6, 1, 8, 1, 9))
(-276447.6863198158, (11, 11, 10), (4, 6, 1, 9, 1, 8))
(-274108.32466301706, (10, 11, 11), (0, 9, 3, 7, 4, 6))
(-274108.32466301706, (10, 11, 11), (0, 9, 4, 6, 3, 7))
(-274108.324663017, (11, 10, 11), (3, 7, 0, 9, 4, 6))
(-274108.324663017, (11, 10, 11), (4, 6, 0, 9, 3, 7))
(-274108.324663017, (11, 11, 10), (3, 7, 4, 6, 0, 9))
(-274108.324663017, (11, 11, 10), (4, 6, 3, 7, 0, 9))
(-273088.70228118397, (11, 11, 11), (4, 6, 4, 6, 4, 6))
(-272179.54838227894, (10, 11, 11), (1, 8, 1, 9, 5, 5))
(-272179.54838227894, (10, 11, 11), (1, 8, 5, 5, 1, 9))
(-272179.54838227894, (11, 10, 11), (1, 9, 1, 8, 5, 5))
(-272179.54838227894, (11, 10, 11), (5, 5, 1, 8, 1, 9))
(-272179.54838227894, (11, 11, 10), (1, 9, 5, 5, 1, 8))
(-272179.54838227894, (11, 11, 10), (5, 5, 1, 9, 1, 8))
(-271193.8173244606, (10, 11, 11), (2, 7, 1, 9, 2, 8))
(-271193.81732446054, (10, 11, 11), (2, 7, 2, 8, 1, 9))
(-271193.81732446054, (11, 10, 11), (1, 9, 2, 7, 2, 8))
(-271193.81732446054, (11, 10, 11), (2, 8, 2, 7, 1, 9))
(-271193.81732446054, (11, 11, 10), (1, 9, 2, 8, 2, 7))
(-271193.81732446054, (11, 11, 10), (2, 8, 1, 9, 2, 7))
(-270402.87145494536, (10, 11, 11), (1, 8, 2, 8, 2, 8))
(-270402.8714549453, (11, 10, 11), (2, 8, 1, 8, 2, 8))
(-270402.8714549453, (11, 11, 10), (2, 8, 2, 8, 1, 8))
(-269875.16703577596, (10, 11, 11), (0, 9, 3, 7, 5, 5))
(-269875.16703577596, (10, 11, 11), (0, 9, 5, 5, 3, 7))
(-269875.16703577596, (11, 10, 11), (5, 5, 0, 9, 3, 7))
(-269875.1670357759, (11, 10, 11), (3, 7, 0, 9, 5, 5))
(-269875.1670357759, (11, 11, 10), (3, 7, 5, 5, 0, 9))
(-269875.1670357759, (11, 11, 10), (5, 5, 3, 7, 0, 9))
(-268953.81904757547, (11, 11, 11), (4, 6, 4, 6, 5, 5))
(-268953.8190475754, (11, 11, 11), (4, 6, 5, 5, 4, 6))
(-268953.8190475754, (11, 11, 11), (5, 5, 4, 6, 4, 6))
(-264851.8950630545, (11, 11, 11), (4, 6, 5, 5, 5, 5))
(-264851.8950630545, (11, 11, 11), (5, 5, 4, 6, 5, 5))
(-264851.8950630545, (11, 11, 11), (5, 5, 5, 5, 4, 6))
(-264038.0725565198, (9, 11, 11), (0, 8, 1, 9, 1, 9))
(-264038.0725565198, (11, 9, 11), (1, 9, 0, 8, 1, 9))
(-264038.0725565198, (11, 11, 9), (1, 9, 1, 9, 0, 8))
(-263719.77914905775, (10, 11, 10), (0, 9, 1, 9, 1, 8))
(-263719.77914905775, (10, 11, 10), (1, 8, 1, 9, 0, 9))
(-263719.77914905775, (11, 10, 10), (1, 9, 0, 9, 1, 8))
(-263719.77914905775, (11, 10, 10), (1, 9, 1, 8, 0, 9))
(-263719.7791490577, (10, 10, 11), (0, 9, 1, 8, 1, 9))
(-263719.7791490577, (10, 10, 11), (1, 8, 0, 9, 1, 9))
(-261408.20715870685, (10, 10, 11), (0, 9, 0, 9, 3, 7))
(-261408.20715870682, (10, 11, 10), (0, 9, 3, 7, 0, 9))
(-261408.20715870682, (11, 10, 10), (3, 7, 0, 9, 0, 9))
(-260781.93051583876, (11, 11, 11), (5, 5, 5, 5, 5, 5))
(-260331.06699724338, (10, 11, 11), (0, 9, 4, 6, 4, 6))
(-260331.06699724332, (11, 10, 11), (4, 6, 0, 9, 4, 6))
(-260331.06699724327, (11, 11, 10), (4, 6, 4, 6, 0, 9))
(-256358.7169468911, (11, 10, 11), (5, 5, 0, 9, 4, 6))
(-256358.71694689104, (10, 11, 11), (0, 9, 4, 6, 5, 5))
(-256358.71694689104, (10, 11, 11), (0, 9, 5, 5, 4, 6))
(-256358.71694689104, (11, 10, 11), (4, 6, 0, 9, 5, 5))
(-256358.71694689104, (11, 11, 10), (4, 6, 5, 5, 0, 9))
(-256358.71694689104, (11, 11, 10), (5, 5, 4, 6, 0, 9))
(-252416.39330343687, (11, 11, 10), (5, 5, 5, 5, 0, 9))
(-252416.3933034368, (10, 11, 11), (0, 9, 5, 5, 5, 5))
(-252416.3933034368, (11, 10, 11), (5, 5, 0, 9, 5, 5))
(-248246.77737284722, (10, 11, 10), (0, 9, 4, 6, 0, 9))
(-248246.7773728472, (10, 10, 11), (0, 9, 0, 9, 4, 6))
(-248246.7773728472, (11, 10, 10), (4, 6, 0, 9, 0, 9))
(-245794.1810592768, (10, 11, 11), (3, 6, 1, 9, 2, 8))
(-245794.18105927674, (10, 11, 11), (3, 6, 2, 8, 1, 9))
(-245794.18105927674, (11, 10, 11), (1, 9, 3, 6, 2, 8))
(-245794.18105927674, (11, 10, 11), (2, 8, 3, 6, 1, 9))
(-245794.18105927674, (11, 11, 10), (1, 9, 2, 8, 3, 6))
(-245794.18105927674, (11, 11, 10), (2, 8, 1, 9, 3, 6))
(-244621.88656305854, (10, 11, 11), (2, 7, 1, 9, 3, 7))
(-244621.88656305854, (10, 11, 11), (2, 7, 3, 7, 1, 9))
(-244621.88656305854, (11, 10, 11), (1, 9, 2, 7, 3, 7))
(-244621.88656305854, (11, 10, 11), (3, 7, 2, 7, 1, 9))
(-244621.88656305854, (11, 11, 10), (1, 9, 3, 7, 2, 7))
(-244621.88656305854, (11, 11, 10), (3, 7, 1, 9, 2, 7))
(-244427.49878682586, (11, 10, 10), (5, 5, 0, 9, 0, 9))
(-244427.49878682583, (10, 11, 10), (0, 9, 5, 5, 0, 9))
(-244427.4987868258, (10, 10, 11), (0, 9, 0, 9, 5, 5))
(-243902.86709183658, (10, 11, 11), (1, 8, 3, 7, 2, 8))
(-243902.86709183652, (10, 11, 11), (1, 8, 2, 8, 3, 7))
(-243902.86709183652, (11, 10, 11), (2, 8, 1, 8, 3, 7))
(-243902.86709183652, (11, 10, 11), (3, 7, 1, 8, 2, 8))
(-243902.86709183652, (11, 11, 10), (2, 8, 3, 7, 1, 8))
(-243902.86709183652, (11, 11, 10), (3, 7, 2, 8, 1, 8))
(-236836.95200563813, (10, 10, 10), (0, 9, 0, 9, 0, 9))
(-235398.70160485583, (10, 11, 11), (4, 5, 1, 9, 2, 8))
(-235398.70160485583, (10, 11, 11), (4, 5, 2, 8, 1, 9))
(-235398.70160485583, (11, 10, 11), (1, 9, 4, 5, 2, 8))
(-235398.70160485583, (11, 10, 11), (2, 8, 4, 5, 1, 9))
(-235398.70160485583, (11, 11, 10), (1, 9, 2, 8, 4, 5))
(-235398.70160485583, (11, 11, 10), (2, 8, 1, 9, 4, 5))
(-232248.00042463292, (10, 11, 11), (2, 7, 1, 9, 4, 6))
(-232248.00042463292, (11, 10, 11), (1, 9, 2, 7, 4, 6))
(-232248.00042463292, (11, 11, 10), (1, 9, 4, 6, 2, 7))
(-232248.00042463292, (11, 11, 10), (4, 6, 1, 9, 2, 7))
(-232248.0004246329, (10, 11, 11), (2, 7, 4, 6, 1, 9))
(-232248.0004246329, (11, 10, 11), (4, 6, 2, 7, 1, 9))
(-231562.4542288733, (10, 11, 11), (1, 8, 2, 8, 4, 6))
(-231562.4542288733, (10, 11, 11), (1, 8, 4, 6, 2, 8))
(-231562.45422887328, (11, 10, 11), (2, 8, 1, 8, 4, 6))
(-231562.45422887328, (11, 10, 11), (4, 6, 1, 8, 2, 8))
(-231562.45422887325, (11, 11, 10), (2, 8, 4, 6, 1, 8))
(-231562.45422887325, (11, 11, 10), (4, 6, 2, 8, 1, 8))
(-228661.68323996454, (11, 10, 11), (1, 9, 2, 7, 5, 5))
(-228661.68323996454, (11, 11, 10), (1, 9, 5, 5, 2, 7))
(-228661.68323996454, (11, 11, 10), (5, 5, 1, 9, 2, 7))
(-228661.6832399645, (10, 11, 11), (2, 7, 1, 9, 5, 5))
(-228661.68323996448, (10, 11, 11), (2, 7, 5, 5, 1, 9))
(-228661.68323996448, (11, 10, 11), (5, 5, 2, 7, 1, 9))
(-227985.86870280968, (10, 11, 11), (1, 8, 2, 8, 5, 5))
(-227985.86870280968, (11, 11, 10), (2, 8, 5, 5, 1, 8))
(-227985.86870280968, (11, 11, 10), (5, 5, 2, 8, 1, 8))
(-227985.86870280965, (10, 11, 11), (1, 8, 5, 5, 2, 8))
(-227985.86870280965, (11, 10, 11), (2, 8, 1, 8, 5, 5))
(-227985.86870280962, (11, 10, 11), (5, 5, 1, 8, 2, 8))
(-227188.9628184412, (10, 11, 11), (2, 7, 2, 8, 2, 8))
(-227188.9628184412, (11, 10, 11), (2, 8, 2, 7, 2, 8))
(-227188.9628184412, (11, 11, 10), (2, 8, 2, 8, 2, 7))
(-221730.11636459158, (10, 11, 11), (3, 6, 1, 9, 3, 7))
(-221730.11636459158, (11, 10, 11), (1, 9, 3, 6, 3, 7))
(-221730.11636459158, (11, 11, 10), (1, 9, 3, 7, 3, 6))
(-221730.11636459155, (10, 11, 11), (3, 6, 3, 7, 1, 9))
(-221730.11636459155, (11, 10, 11), (3, 7, 3, 6, 1, 9))
(-221730.11636459155, (11, 11, 10), (3, 7, 1, 9, 3, 6))
(-221540.52502713093, (10, 11, 10), (0, 9, 1, 9, 2, 7))
(-221540.52502713093, (11, 10, 10), (1, 9, 0, 9, 2, 7))
(-221540.5250271309, (10, 10, 11), (0, 9, 2, 7, 1, 9))
(-221540.5250271309, (10, 10, 11), (2, 7, 0, 9, 1, 9))
(-221540.5250271309, (10, 11, 10), (2, 7, 1, 9, 0, 9))
(-221540.52502713088, (11, 10, 10), (1, 9, 2, 7, 0, 9))
(-221141.74656584772, (9, 11, 11), (0, 8, 1, 9, 2, 8))
(-221141.7465658477, (9, 11, 11), (0, 8, 2, 8, 1, 9))
(-221141.7465658477, (11, 9, 11), (1, 9, 0, 8, 2, 8))
(-221141.7465658477, (11, 9, 11), (2, 8, 0, 8, 1, 9))
(-221141.7465658477, (11, 11, 9), (2, 8, 1, 9, 0, 8))
(-221141.74656584766, (11, 11, 9), (1, 9, 2, 8, 0, 8))
(-220859.5383725119, (10, 10, 11), (0, 9, 1, 8, 2, 8))
(-220859.5383725119, (10, 10, 11), (1, 8, 0, 9, 2, 8))
(-220859.5383725119, (10, 11, 10), (0, 9, 2, 8, 1, 8))
(-220859.5383725119, (11, 10, 10), (2, 8, 0, 9, 1, 8))
(-220859.53837251186, (10, 11, 10), (1, 8, 2, 8, 0, 9))
(-220859.53837251186, (11, 10, 10), (2, 8, 1, 8, 0, 9))
(-219984.8416443892, (10, 11, 11), (1, 8, 3, 7, 3, 7))
(-219984.8416443892, (11, 10, 11), (3, 7, 1, 8, 3, 7))
(-219984.8416443892, (11, 11, 10), (3, 7, 3, 7, 1, 8))
(-212335.41850914597, (10, 11, 11), (4, 5, 1, 9, 3, 7))
(-212335.41850914597, (10, 11, 11), (4, 5, 3, 7, 1, 9))
(-212335.41850914597, (11, 10, 11), (1, 9, 4, 5, 3, 7))
(-212335.41850914597, (11, 10, 11), (3, 7, 4, 5, 1, 9))
(-212335.41850914597, (11, 11, 10), (1, 9, 3, 7, 4, 5))
(-212335.41850914597, (11, 11, 10), (3, 7, 1, 9, 4, 5))
(-210550.1509458862, (10, 11, 11), (3, 6, 1, 9, 4, 6))
(-210550.1509458862, (10, 11, 11), (3, 6, 4, 6, 1, 9))
(-210550.1509458862, (11, 10, 11), (1, 9, 3, 6, 4, 6))
(-210550.1509458862, (11, 10, 11), (4, 6, 3, 6, 1, 9))
(-210550.1509458862, (11, 11, 10), (1, 9, 4, 6, 3, 6))
(-210550.1509458862, (11, 11, 10), (4, 6, 1, 9, 3, 6))
(-208887.68709541357, (10, 11, 11), (1, 8, 3, 7, 4, 6))
(-208887.68709541357, (10, 11, 11), (1, 8, 4, 6, 3, 7))
(-208887.68709541357, (11, 10, 11), (3, 7, 1, 8, 4, 6))
(-208887.68709541357, (11, 11, 10), (3, 7, 4, 6, 1, 8))
(-208887.68709541357, (11, 11, 10), (4, 6, 3, 7, 1, 8))
(-208887.68709541354, (11, 10, 11), (4, 6, 1, 8, 3, 7))
(-207282.79460732458, (10, 11, 11), (3, 6, 1, 9, 5, 5))
(-207282.79460732458, (10, 11, 11), (3, 6, 5, 5, 1, 9))
