(-402078.765416751, (10, 11, 11), (0, 9, 3, 7, 2, 8))
(-402078.765416751, (11, 10, 11), (2, 8, 0, 9, 3, 7))
(-402078.765416751, (11, 10, 11), (3, 7, 0, 9, 2, 8))
(-402078.765416751, (11, 11, 10), (2, 8, 3, 7, 0, 9))
(-402078.765416751, (11, 11, 10), (3, 7, 2, 8, 0, 9))
(-398491.6973109772, (11, 11, 11), (3, 7, 3, 7, 3, 7))
(-398010.2004902032, (11, 11, 11), (2, 8, 4, 6, 4, 6))
(-398010.2004902032, (11, 11, 11), (4, 6, 2, 8, 4, 6))
(-398010.2004902032, (11, 11, 11), (4, 6, 4, 6, 2, 8))
(-391828.7247626247, (11, 11, 11), (2, 8, 4, 6, 5, 5))
(-391828.7247626247, (11, 11, 11), (2, 8, 5, 5, 4, 6))
(-391828.7247626247, (11, 11, 11), (5, 5, 2, 8, 4, 6))
(-391828.72476262465, (11, 11, 11), (4, 6, 2, 8, 5, 5))
(-391828.72476262465, (11, 11, 11), (4, 6, 5, 5, 2, 8))
(-391828.72476262465, (11, 11, 11), (5, 5, 4, 6, 2, 8))
(-385743.53302147856, (11, 11, 11), (2, 8, 5, 5, 5, 5))
(-385743.53302147856, (11, 11, 11), (5, 5, 2, 8, 5, 5))
(-385743.53302147856, (11, 11, 11), (5, 5, 5, 5, 2, 8))
(-381739.11931177526, (11, 11, 10), (2, 8, 4, 6, 0, 9))
(-381739.11931177526, (11, 11, 10), (4, 6, 2, 8, 0, 9))
(-381739.1193117752, (10, 11, 11), (0, 9, 2, 8, 4, 6))
(-381739.1193117752, (10, 11, 11), (0, 9, 4, 6, 2, 8))
(-381739.1193117752, (11, 10, 11), (2, 8, 0, 9, 4, 6))
(-381739.1193117752, (11, 10, 11), (4, 6, 0, 9, 2, 8))
(-378342.5355832828, (11, 11, 11), (3, 7, 3, 7, 4, 6))
(-378342.5355832828, (11, 11, 11), (3, 7, 4, 6, 3, 7))
(-378342.5355832828, (11, 11, 11), (4, 6, 3, 7, 3, 7))
(-375805.5539280985, (10, 11, 11), (0, 9, 2, 8, 5, 5))
(-375805.5539280985, (10, 11, 11), (0, 9, 5, 5, 2, 8))
(-375805.5539280985, (11, 10, 11), (2, 8, 0, 9, 5, 5))
(-375805.5539280985, (11, 10, 11), (5, 5, 0, 9, 2, 8))
(-375805.5539280985, (11, 11, 10), (2, 8, 5, 5, 0, 9))
(-375805.5539280985, (11, 11, 10), (5, 5, 2, 8, 0, 9))
(-372466.37261471344, (11, 11, 11), (3, 7, 3, 7, 5, 5))
(-372466.37261471344, (11, 11, 11), (3, 7, 5, 5, 3, 7))
(-372466.37261471344, (11, 11, 11), (5, 5, 3, 7, 3, 7))
(-369785.5531355342, (11, 10, 11), (1, 9, 3, 6, 1, 9))
(-369785.5531355342, (11, 11, 10), (1, 9, 1, 9, 3, 6))
(-369785.55313553417, (10, 11, 11), (3, 6, 1, 9, 1, 9))
(-366913.4638748913, (10, 11, 11), (1, 8, 3, 7, 1, 9))
(-366913.4638748912, (10, 11, 11), (1, 8, 1, 9, 3, 7))
(-366913.4638748912, (11, 10, 11), (1, 9, 1, 8, 3, 7))
(-366913.4638748912, (11, 10, 11), (3, 7, 1, 8, 1, 9))
(-366913.4638748912, (11, 11, 10), (1, 9, 3, 7, 1, 8))
(-366913.46387489117, (11, 11, 10), (3, 7, 1, 9, 1, 8))
(-366279.9588016768, (10, 10, 11), (0, 9, 0, 9, 2, 8))
(-366279.9588016768, (10, 11, 10), (0, 9, 2, 8, 0, 9))
(-366279.9588016768, (11, 10, 10), (2, 8, 0, 9, 0, 9))
(-362882.7283356369, (10, 11, 11), (0, 9, 3, 7, 3, 7))
(-362882.7283356369, (11, 10, 11), (3, 7, 0, 9, 3, 7))
(-362882.7283356369, (11, 11, 10), (3, 7, 3, 7, 0, 9))
(-359213.0035436944, (11, 11, 11), (3, 7, 4, 6, 4, 6))
(-359213.0035436943, (11, 11, 11), (4, 6, 3, 7, 4, 6))
(-359213.0035436943, (11, 11, 11), (4, 6, 4, 6, 3, 7))
(-354156.3131824595, (10, 11, 11), (4, 5, 1, 9, 1, 9))
(-354156.3131824595, (11, 10, 11), (1, 9, 4, 5, 1, 9))
(-354156.3131824595, (11, 11, 10), (1, 9, 1, 9, 4, 5))
(-353634.4758056276, (11, 11, 11), (3, 7, 4, 6, 5, 5))
(-353634.4758056276, (11, 11, 11), (3, 7, 5, 5, 4, 6))
(-353634.4758056276, (11, 11, 11), (4, 6, 5, 5, 3, 7))
(-353634.4758056276, (11, 11, 11), (5, 5, 3, 7, 4, 6))
(-353634.4758056276, (11, 11, 11), (5, 5, 4, 6, 3, 7))
(-353634.47580562753, (11, 11, 11), (4, 6, 3, 7, 5, 5))
(-348347.52708318504, (10, 11, 11), (1, 8, 4, 6, 1, 9))
(-348347.527083185, (11, 10, 11), (1, 9, 1, 8, 4, 6))
(-348347.527083185, (11, 10, 11), (4, 6, 1, 8, 1, 9))
(-348347.527083185, (11, 11, 10), (1, 9, 4, 6, 1, 8))
(-348347.5270831849, (10, 11, 11), (1, 8, 1, 9, 4, 6))
(-348347.5270831849, (11, 11, 10), (4, 6, 1, 9, 1, 8))
(-348142.84550440795, (11, 11, 11), (3, 7, 5, 5, 5, 5))
(-348142.84550440795, (11, 11, 11), (5, 5, 3, 7, 5, 5))
(-348142.84550440795, (11, 11, 11), (5, 5, 5, 5, 3, 7))
(-344526.0887677149, (10, 11, 11), (0, 9, 3, 7, 4, 6))
(-344526.0887677149, (10, 11, 11), (0, 9, 4, 6, 3, 7))
(-344526.0887677149, (11, 10, 11), (3, 7, 0, 9, 4, 6))
(-344526.0887677149, (11, 10, 11), (4, 6, 0, 9, 3, 7))
(-344526.0887677149, (11, 11, 10), (3, 7, 4, 6, 0, 9))
(-344526.0887677149, (11, 11, 10), (4, 6, 3, 7, 0, 9))
(-342931.29558666685, (10, 11, 11), (1, 8, 5, 5, 1, 9))
(-342931.29558666685, (11, 10, 11), (1, 9, 1, 8, 5, 5))
(-342931.29558666685, (11, 11, 10), (1, 9, 5, 5, 1, 8))
(-342931.2955866668, (10, 11, 11), (1, 8, 1, 9, 5, 5))
(-342931.2955866668, (11, 10, 11), (5, 5, 1, 8, 1, 9))
(-342931.2955866668, (11, 11, 10), (5, 5, 1, 9, 1, 8))
(-342349.0865505775, (10, 11, 11), (2, 7, 2, 8, 1, 9))
(-342349.0865505775, (11, 10, 11), (1, 9, 2, 7, 2, 8))
(-342349.0865505775, (11, 11, 10), (1, 9, 2, 8, 2, 7))
(-342349.0865505774, (10, 11, 11), (2, 7, 1, 9, 2, 8))
(-342349.0865505774, (11, 10, 11), (2, 8, 2, 7, 1, 9))
(-342349.0865505774, (11, 11, 10), (2, 8, 1, 9, 2, 7))
(-341362.22972995625, (10, 11, 11), (1, 8, 2, 8, 2, 8))
(-341362.22972995625, (11, 10, 11), (2, 8, 1, 8, 2, 8))
(-341362.22972995625, (11, 11, 10), (2, 8, 2, 8, 1, 8))
(-341051.4729285706, (11, 11, 11), (4, 6, 4, 6, 4, 6))
(-339171.334888072, (11, 11, 10), (3, 7, 5, 5, 0, 9))
(-339171.334888072, (11, 11, 10), (5, 5, 3, 7, 0, 9))
(-339171.3348880719, (10, 11, 11), (0, 9, 3, 7, 5, 5))
(-339171.3348880719, (11, 10, 11), (5, 5, 0, 9, 3, 7))
(-339171.33488807187, (10, 11, 11), (0, 9, 5, 5, 3, 7))
(-339171.33488807187, (11, 10, 11), (3, 7, 0, 9, 5, 5))
(-335755.50439229433, (11, 11, 11), (4, 6, 4, 6, 5, 5))
(-335755.50439229433, (11, 11, 11), (4, 6, 5, 5, 4, 6))
(-335755.50439229433, (11, 11, 11), (5, 5, 4, 6, 4, 6))
(-334607.16949288524, (9, 11, 11), (0, 8, 1, 9, 1, 9))
(-334607.16949288524, (11, 9, 11), (1, 9, 0, 8, 1, 9))
(-334607.16949288524, (11, 11, 9), (1, 9, 1, 9, 0, 8))
(-334299.8957440254, (10, 10, 11), (0, 9, 1, 8, 1, 9))
(-334299.8957440254, (10, 10, 11), (1, 8, 0, 9, 1, 9))
(-334299.8957440254, (10, 11, 10), (0, 9, 1, 9, 1, 8))
(-334299.8957440254, (10, 11, 10), (1, 8, 1, 9, 0, 9))
(-334299.8957440254, (11, 10, 10), (1, 9, 0, 9, 1, 8))
(-334299.8957440254, (11, 10, 10), (1, 9, 1, 8, 0, 9))
(-330572.31310689717, (10, 11, 10), (0, 9, 3, 7, 0, 9))
(-330572.3131068971, (11, 10, 10), (3, 7, 0, 9, 0, 9))
(-330572.31310689705, (10, 10, 11), (0, 9, 0, 9, 3, 7))
(-330542.03008918057, (11, 11, 11), (4, 6, 5, 5, 5, 5))
(-330542.03008918057, (11, 11, 11), (5, 5, 4, 6, 5, 5))
(-330542.03008918057, (11, 11, 11), (5, 5, 5, 5, 4, 6))
(-327098.89348372916, (10, 11, 11), (0, 9, 4, 6, 4, 6))
(-327098.89348372916, (11, 10, 11), (4, 6, 0, 9, 4, 6))
(-327098.89348372916, (11, 11, 10), (4, 6, 4, 6, 0, 9))
(-325409.7637437871, (11, 11, 11), (5, 5, 5, 5, 5, 5))
(-322015.519614252, (10, 11, 11), (0, 9, 4, 6, 5, 5))
(-322015.519614252, (10, 11, 11), (0, 9, 5, 5, 4, 6))
(-322015.519614252, (11, 10, 11), (4, 6, 0, 9, 5, 5))
(-322015.519614252, (11, 10, 11), (5, 5, 0, 9, 4, 6))
(-322015.519614252, (11, 11, 10), (4, 6, 5, 5, 0, 9))
(-322015.519614252, (11, 11, 10), (5, 5, 4, 6, 0, 9))
(-317011.39851451165, (11, 10, 11), (5, 5, 0, 9, 5, 5))
(-317011.3985145116, (10, 11, 11), (0, 9, 5, 5, 5, 5))
(-317011.39851451153, (11, 11, 10), (5, 5, 5, 5, 0, 9))
(-313842.97688078496, (11, 10, 10), (4, 6, 0, 9, 0, 9))
(-313842.9768807849, (10, 10, 11), (0, 9, 0, 9, 4, 6))
(-313842.9768807849, (10, 11, 10), (0, 9, 4, 6, 0, 9))
(-310497.21627227997, (10, 11, 11), (3, 6, 1, 9, 2, 8))
(-310497.21627227997, (10, 11, 11), (3, 6, 2, 8, 1, 9))
(-310497.21627227997, (11, 10, 11), (1, 9, 3, 6, 2, 8))
(-310497.21627227997, (11, 10, 11), (2, 8, 3, 6, 1, 9))
(-310497.21627227997, (11, 11, 10), (1, 9, 2, 8, 3, 6))
(-310497.21627227997, (11, 11, 10), (2, 8, 1, 9, 3, 6))
(-308974.61191105377, (10, 11, 11), (2, 7, 1, 9, 3, 7))
(-308974.61191105377, (10, 11, 11), (2, 7, 3, 7, 1, 9))
(-308974.6119110537, (11, 10, 11), (1, 9, 2, 7, 3, 7))
(-308974.6119110537, (11, 10, 11), (3, 7, 2, 7, 1, 9))
(-308974.61191105365, (11, 11, 10), (1, 9, 3, 7, 2, 7))
(-308974.61191105365, (11, 11, 10), (3, 7, 1, 9, 2, 7))
(-308961.64222560223, (10, 10, 11), (0, 9, 0, 9, 5, 5))
(-308961.6422256022, (10, 11, 10), (0, 9, 5, 5, 0, 9))
(-308961.6422256022, (11, 10, 10), (5, 5, 0, 9, 0, 9))
(-308083.999591514, (10, 11, 11), (1, 8, 2, 8, 3, 7))
(-308083.999591514, (10, 11, 11), (1, 8, 3, 7, 2, 8))
(-308083.999591514, (11, 10, 11), (2, 8, 1, 8, 3, 7))
(-308083.999591514, (11, 10, 11), (3, 7, 1, 8, 2, 8))
(-308083.999591514, (11, 11, 10), (2, 8, 3, 7, 1, 8))
(-308083.999591514, (11, 11, 10), (3, 7, 2, 8, 1, 8))
(-301246.8262323932, (10, 10, 10), (0, 9, 0, 9, 0, 9))
(-297373.0339051442, (10, 11, 11), (4, 5, 1, 9, 2, 8))
(-297373.0339051442, (10, 11, 11), (4, 5, 2, 8, 1, 9))
(-297373.0339051442, (11, 10, 11), (1, 9, 4, 5, 2, 8))
(-297373.0339051442, (11, 10, 11), (2, 8, 4, 5, 1, 9))
(-297373.0339051442, (11, 11, 10), (1, 9, 2, 8, 4, 5))
(-297373.0339051442, (11, 11, 10), (2, 8, 1, 9, 4, 5))
(-293338.3750507823, (10, 11, 11), (2, 7, 1, 9, 4, 6))
(-293338.3750507823, (10, 11, 11), (2, 7, 4, 6, 1, 9))
(-293338.3750507823, (11, 10, 11), (1, 9, 2, 7, 4, 6))
(-293338.3750507823, (11, 10, 11), (4, 6, 2, 7, 1, 9))
(-293338.3750507823, (11, 11, 10), (1, 9, 4, 6, 2, 7))
(-293338.3750507823, (11, 11, 10), (4, 6, 1, 9, 2, 7))
(-292493.05751859816, (10, 11, 11), (1, 8, 2, 8, 4, 6))
(-292493.05751859816, (10, 11, 11), (1, 8, 4, 6, 2, 8))
(-292493.05751859816, (11, 10, 11), (2, 8, 1, 8, 4, 6))
(-292493.05751859816, (11, 10, 11), (4, 6, 1, 8, 2, 8))
(-292493.05751859816, (11, 11, 10), (2, 8, 4, 6, 1, 8))
(-292493.05751859816, (11, 11, 10), (4, 6, 2, 8, 1, 8))
(-288777.05223019037, (10, 11, 11), (2, 7, 1, 9, 5, 5))
(-288777.05223019037, (10, 11, 11), (2, 7, 5, 5, 1, 9))
(-288777.05223019037, (11, 10, 11), (1, 9, 2, 7, 5, 5))
(-288777.05223019037, (11, 10, 11), (5, 5, 2, 7, 1, 9))
(-288777.05223019037, (11, 11, 10), (1, 9, 5, 5, 2, 7))
(-288777.05223019037, (11, 11, 10), (5, 5, 1, 9, 2, 7))
(-287944.9912348378, (11, 10, 11), (5, 5, 1, 8, 2, 8))
(-287944.9912348378, (11, 11, 10), (2, 8, 5, 5, 1, 8))
(-287944.9912348378, (11, 11, 10), (5, 5, 2, 8, 1, 8))
(-287944.99123483774, (10, 11, 11), (1, 8, 2, 8, 5, 5))
(-287944.99123483774, (10, 11, 11), (1, 8, 5, 5, 2, 8))
(-287944.99123483774, (11, 10, 11), (2, 8, 1, 8, 5, 5))
(-287465.42830479844, (10, 11, 11), (2, 7, 2, 8, 2, 8))
(-287465.42830479844, (11, 10, 11), (2, 8, 2, 7, 2, 8))
(-287465.42830479844, (11, 11, 10), (2, 8, 2, 8, 2, 7))
(-281536.0958214303, (10, 11, 10), (2, 7, 1, 9, 0, 9))
(-281536.0958214303, (11, 10, 10), (1, 9, 0, 9, 2, 7))
(-281536.09582143027, (10, 10, 11), (0, 9, 2, 7, 1, 9))
(-281536.09582143027, (10, 10, 11), (2, 7, 0, 9, 1, 9))
(-281536.09582143027, (10, 11, 10), (0, 9, 1, 9, 2, 7))
(-281536.09582143027, (11, 10, 10), (1, 9, 2, 7, 0, 9))
(-280980.044526258, (9, 11, 11), (0, 8, 1, 9, 2, 8))
(-280980.044526258, (9, 11, 11), (0, 8, 2, 8, 1, 9))
(-280980.044526258, (11, 9, 11), (1, 9, 0, 8, 2, 8))
(-280980.044526258, (11, 9, 11), (2, 8, 0, 8, 1, 9))
(-280980.0445262579, (11, 11, 9), (1, 9, 2, 8, 0, 8))
(-280980.0445262579, (11, 11, 9), (2, 8, 1, 9, 0, 8))
(-280721.75431140355, (10, 10, 11), (1, 8, 0, 9, 2, 8))
(-280721.75431140355, (10, 11, 10), (0, 9, 2, 8, 1, 8))
(-280721.75431140355, (10, 11, 10), (1, 8, 2, 8, 0, 9))
(-280721.75431140355, (11, 10, 10), (2, 8, 0, 9, 1, 8))
(-280721.75431140355, (11, 10, 10), (2, 8, 1, 8, 0, 9))
(-280721.7543114035, (10, 10, 11), (0, 9, 1, 8, 2, 8))
(-280227.5697423541, (10, 11, 11), (3, 6, 1, 9, 3, 7))
(-280227.5697423541, (10, 11, 11), (3, 6, 3, 7, 1, 9))
(-280227.5697423541, (11, 10, 11), (1, 9, 3, 6, 3, 7))
(-280227.5697423541, (11, 10, 11), (3, 7, 3, 6, 1, 9))
(-280227.5697423541, (11, 11, 10), (1, 9, 3, 7, 3, 6))
(-280227.5697423541, (11, 11, 10), (3, 7, 1, 9, 3, 6))
(-278049.68496691354, (11, 10, 11), (3, 7, 1, 8, 3, 7))
(-278049.6849669135, (10, 11, 11), (1, 8, 3, 7, 3, 7))
(-278049.6849669135, (11, 11, 10), (3, 7, 3, 7, 1, 8))
(-268382.9383966404, (10, 11, 11), (4, 5, 3, 7, 1, 9))
(-268382.9383966404, (11, 10, 11), (1, 9, 4, 5, 3, 7))
(-268382.9383966404, (11, 10, 11), (3, 7, 4, 5, 1, 9))
(-268382.9383966404, (11, 11, 10), (1, 9, 3, 7, 4, 5))
(-268382.9383966404, (11, 11, 10), (3, 7, 1, 9, 4, 5))
(-268382.93839664035, (10, 11, 11), (4, 5, 1, 9, 3, 7))
(-266046.01208166784, (10, 11, 11), (3, 6, 1, 9, 4, 6))
(-266046.01208166784, (10, 11, 11), (3, 6, 4, 6, 1, 9))
(-266046.01208166784, (11, 10, 11), (1, 9, 3, 6, 4, 6))
(-266046.01208166784, (11, 10, 11), (4, 6, 3, 6, 1, 9))
(-266046.01208166784, (11, 11, 10), (1, 9, 4, 6, 3, 6))
(-266046.01208166784, (11, 11, 10), (4, 6, 1, 9, 3, 6))
(-263978.7994617076, (10, 11, 11), (1, 8, 3, 7, 4, 6))
(-263978.7994617076, (10, 11, 11), (1, 8, 4, 6, 3, 7))
(-263978.7994617076, (11, 10, 11), (3, 7, 1, 8, 4, 6))
(-263978.7994617076, (11, 10, 11), (4, 6, 1, 8, 3, 7))
(-263978.7994617076, (11, 11, 10), (3, 7, 4, 6, 1, 8))
(-263978.7994617076, (11, 11, 10), (4, 6, 3, 7, 1, 8))
(-261909.33160657185, (11, 11, 10), (5, 5, 1, 9, 3, 6))
(-261909.33160657182, (11, 11, 10), (1, 9, 5, 5, 3, 6))
(-261909.3316065718, (10, 11, 11), (3, 6, 1, 9, 5, 5))
